locID,city_name
809870,Ставиднянский
809944,Шепырево
809947,Алексеевские
809948,Кошевая
809959,Баланино
809990,Шулейкин
810020,Абакумовский
810026,Хмызов
810029,Краснушин
810036,Велюжино
810059,Толстики
810071,Леошково
810080,Андроновский
810086,Ключковка
810092,Дроннево
810104,Андеевка
810105,Дряблево
810114,Козыри
810117,Гернер
810126,Жатомля
810127,Бабаевский
810132,Гарбузов
810138,Зимец
810139,Замощье
810145,Грязноки
810147,Болтнево
810150,Гришнево
810151,Чеховский
810155,Мелехи
810158,Андреяновка
810164,Ходаково
810165,Карпенков
810172,Картьашов
810173,Данбков
810188,Казакова
810199,Кошаевка
810213,Чуевский
810223,Курцово
810228,Чернышина
810229,Берестоватый
810236,Ивишенка
810237,Гиревка
810239,Череплевка
810261,Кровопусково
810269,Черепиевка
810297,Бошков
810311,Костерешково
810315,Загорская
810341,Мездрево
810351,Ильин
810359,Латышев
810379,Крюкова
810399,Харьково
810408,Дрыновка
810445,Пыжовка
810453,Химы
810458,Демьянково
810471,Кикидзи
810472,Клешники
810474,Бикарючинский
810485,Дениски
810492,Крейдовский
810499,Алтуховка
810508,Долгопятый
810523,Куцаевский
810524,Кияне
810538,Брюхачи
810544,Бекедово
810546,Камягино
810560,Федулина
810570,Казенки
810581,Кумшатский
810583,Курилехов
810585,Дубный
810592,Кошляковский
810602,Гришаевский
810603,Федуловский
810629,Федотенков
810633,Бельщина
810680,Кривулянский
810683,Чертковский
810690,Купыровский
810691,Дыра
810707,Безрученский
810715,Филипповский
810730,Куренки
810739,Хопры
810744,Полтава
810746,Кордобановский
810750,Кравцовский
810767,Дерличино
810769,Горлачевка
810771,Колчужино
810778,Дрягловка
810788,Десенка
810797,Черехля
810800,Каширина
810810,Федуркино
810813,Кашина
810818,Бел
810822,Дендино
810826,Кудьярово
810861,Анциперово
810869,Бокари
810880,Боченки
810881,Курчебово
810891,Белорусь
810902,Гречище
810924,Чуваксино
810934,Кислы
810940,Безмено
810946,Клиновский
810958,Дупельно
810961,Дикуны
810964,Артемовский
810973,Чикун
810974,Капустное
810976,Новостепановский
810982,Богровский
810983,Долотиновка
810988,Стайкино
810989,Александровские
810990,Черемошня
810991,Поджаровка
811010,Дорошев
811022,Индюковский
811029,Гераськин
811032,Федоровский
811040,Холодов
811041,Индюков
811046,Карново
811048,Изденюшка
811115,Гладыши
811116,Кривонина
811137,Шипилов
811177,Багуры
811185,Клинкова
811215,Голованова
811218,Котовщина
811230,Гвоздиково
811250,Лужок
811282,Беленькие
811285,Иванники
811288,Фетикино
811291,Артемово
811292,Громыкино
811295,Кобызевский
811298,Алимовский
811300,Кулешево
811307,Апонасково
811334,Каляево
811337,Капосино
811348,Дуракова
811358,Холмишк
811359,Корябино
811364,Кошелики
811365,Делягино
811373,Канец
811376,Бардадыны
811378,Дюндина
811390,Голтяева
811396,Рогожкин
811398,Аркиповка
811403,Булохово
811408,Щебуняевский
811411,Альсы
811413,Гредяки
811419,Солоновский
811431,Быковский
811440,Четвертинский
811445,Ковалев
811471,Готочки
811478,Ботановский
811490,Бесчетный
811494,Базковский
811506,Горскино
811508,Демидовский
811531,Чащевка
811555,Дворянино
811557,Бузаново
811564,Горовидка
811574,Гладышнево
811579,Фатино
811584,Хитрова
811605,Долголядье
811607,Азарова
811633,Коськовка
811634,Холбни
811652,Бобрище
811655,Борялово
811665,Гаврилки
811684,Туманово
811714,Беливцы
811744,Девяткино
811753,Давоватка
811758,Большанск
811764,Кузнечики
811785,Шеньковка
811791,Докунка
811801,Коргино
811804,Дровники
811809,Арденево
811825,Херсоны
811838,Анисово
811853,Эргин
811865,Чаль
811872,Калпито
811873,Клушенка
811881,Фитина
811887,Балдынко
811889,Кадженкин
811891,Булюка
811893,Конука
811907,Драчилово
811919,Гаврюшино
811931,Флясова
811944,Котыревка
811948,Бурмаково
811965,Беличково
811969,Байгоры
811971,Боровичевка
811978,Гатьковка
811992,Потипово
811996,Сигеево
812011,Гнильцы
812016,Катеринки
812034,Горбатовская
812044,Бородавкино
812046,Федосеева
812049,Бракулино
812051,Кислаево
812052,Слезино
812053,Пауково
812056,Доброволье
812087,Кожуковичи
812095,Чатовая
812099,Хотнежец
812103,Болоновец
812106,Хибарново
812120,Балашево
812125,Домаратское
812131,Кохоново
812132,Холмоты
812135,Бушня
812139,Бедняково
812161,Хизная
812186,Корицово
812192,Андрюси
812222,Арбеково
812223,Босияны
812231,Бохот
812242,Духатино
812247,Чернетовка
812266,Гвоздевицы
812277,Калыгино
812288,Халютино
812290,Чушаи
812296,Тахаево
812300,Хорьяки
812301,Борковский
812302,Кишкеница
812304,Читавица
812312,Чухны
812325,Бобуры
812329,Дуботерово
812335,Ачмашныо
812411,Дядищево
812412,Дементеевка
812417,Каретники
812425,Гриднева
812487,Болтилово
812500,Асеково
812504,Головицы
812533,Варухи
812569,Чернейка
812573,Гребля
812590,Бобоедово
812593,Котлина
812595,Дробушево
812622,Коупыта
812623,Непобедимый
812639,Ивакьно
812650,Тисленки
812665,Изубрево
812676,Галынщина
812695,Булыки
812697,Клубово
812699,Надобица
812700,Гришевщина
812702,Сесино
812725,Срытея
812745,Федоты
812748,Красицы
812751,Амшарево
812753,Будовец
812766,Горитское
812773,Дубовежье
812787,Ходыкьно
812795,Холопьево
812815,Дятелки
812856,Кольтино
812858,Дитярино
812869,Коситчино
812890,Изотовка
812914,Бяколова
812920,Долгинево
812923,Чувидово
812929,Кореневка
812952,Пусково
812956,Акщево
812974,Щеболтаево
812976,Горблеватка
812990,Рубаны
812992,Ямище
813000,Гатчино
813014,Хлопянский
813062,Акиньшино
813069,Барцилово
813089,Черники
813106,Девитское
813117,Никишкино
813126,Задорожье
813138,Нивушки
813190,Ханево
813197,Курынь
813211,Гарьшалыта
813249,Голево
813296,Крестница
813337,Аксененки
813346,Куряты
813352,Курочка
813353,Котики
813395,Алешкова
813425,Гульбино
813428,Белышка
813463,Агаршево
813464,Самолюбовка
813467,Илинное
813468,Затишино
813478,Гузновка
813520,Ивковка
813534,Шпунты
813544,Волковка
813547,Сигарево
813563,Деберка
813565,Закочье
813593,Кузьмины
813597,Хутули
813623,Каплумы
813624,Гусаки
813627,Волжино
813629,Барыки
813645,Голяково
813654,Надинка
813660,Борщуково
813662,Алексияновка
813668,Польники
813670,Курманово
813679,Дряговка
813686,Котиково
813693,Хохловщина
813695,Ястребец
813722,Энгельгардовка
813737,Казарево
813739,Алферково
813770,Семки
813771,Халимонки
813781,Корявки
813795,Мглинщина
813803,Гнеушево
813806,Батаево
813808,Хлопнино
813818,Полубеевка
813821,Холмецы
813853,Рубежики
813857,Васюки
813860,Шегаки
813862,Перелесь
813864,Козы
813884,Иструбцово
813889,Бранино
813895,Колобаново
813896,Илсаково
813913,Клебинино
813918,Березуево
813919,Канаево
813947,Котилово
813977,Брюханово
813984,Латарево
814003,Коротыново
814012,Бабеевка
814013,Хатисино
814045,Шелохи
814057,Грозынь
814058,Сежиково
814061,Бабынка
814067,Игнатовский
814073,Подыменка
814078,Филогово
814087,Шмотовка
814088,Бибики
814094,Лазенки
814101,Харабочи
814116,Крупениха
814141,Седки
814142,Буденновский
814160,Вилы
814162,Новобежков
814165,Корыстино
814166,Барсучиха
814173,Чемево
814180,Подгаев
814193,Красногорки
814194,Гапоновка
814196,Косенки
814198,Голяковка
814202,Савичка
814216,Урубок
814217,Ковалевщина
814218,Бабыново
814221,Чижов
814222,Толпеки
814223,Мавринское
814225,Веприно
814229,Залиповье
814230,Кокот
814234,Кушляновка
814247,Феликсово
814248,Дубровное
814249,Шубартов
814254,Новина
814272,Хреники
814281,Щедрин
814292,Бакеевка
814297,Дебря
814312,Харинка
814317,Газеновка
814321,Днепрово
814333,Красносвятье
814341,Хотулевка
814344,Торчиловка
814345,Лужецкая
814346,Думаничи
814347,Прилеповка
814351,Козинки
814355,Салово
814361,Гридина
814365,Тростино
814367,Печкуры
814370,Кагармская
814374,Дубровские
814378,Щемиловка
814379,Чернатка
814380,Творишичи
814391,Русин
814399,Шемелинки
814407,Маховички
814422,Чипляевка
814432,Женск
814462,Иванченки
814471,Дурнево
814480,Подлосинки
814486,Которец
814491,Кишеевка
814493,Сигунов
814507,Бобыничи
814510,Подузово
814535,Бурянка
814536,Горькавка
814538,Рековой
814539,Еленка
814575,Карна
814586,Карогодово
814590,Базылевка
814592,Казаринка
814602,Перьково
814606,Голицын
814628,Костинки
814631,Кромово
814639,Полуовчинки
814667,Чепековка
814668,Бесищево
814672,Бухово
814688,Науменки
814692,Гатишино
814707,Дементеево
814719,Корнюшково
814743,Гаринки
814744,Аскарловка
814756,Голичеевка
814757,Баранково
814765,Незвадово
814780,Горбатка
814787,Шемятка
814792,Струбовая
814799,Челеево
814808,Савинск
814814,Хатенка
814815,Лубны
814822,Рядики
814828,Княжичи
814832,Борышье
814834,Капыловка
814837,Барышье
814848,Осечня
814851,Мурдасово
814857,Рысня
814865,Избавля
814872,Кольское
814900,Брягина
814915,Федюшина
814923,Лашунь
814927,Бухолова
814938,Шейка
814962,Долгомостье
814969,Чешуйки
814970,Аверкина
814972,Долотня
814985,Горюпино
815017,Цицыно
815024,Сверкуны
815026,Влазнево
815029,Карелова
815031,Асташутино
815038,Дуброславичи
815041,Заньково
815042,Кустова
815046,Нешковичи
815060,Пузово
815063,Красово
815073,Волошня
815075,Струек
815079,Новиковский
815087,Картыши
815088,Молявчино
815090,Бурцева
815102,Копытец
815104,Коробова
815123,Чертовое
815125,Жиглово
815126,Моркаты
815128,Кожина
815131,Чернысневского
815133,Колщевка
815149,Понасково
815150,Ивахово
815154,Козырево
815159,Чижевка
815173,Льговский
815203,Мглая
815239,Лекезино
815243,Гречишино
815244,Шейновка
815246,Латошино
815275,Сопова
815279,Бочаровщина
815281,Барщевщина
815282,Цибульники
815287,Шершуны
815295,Вербово
815316,Амлышевка
815340,Новогорский
815341,Кофанова
815345,Китаева
815349,Саморядова
815354,Задубравье
815374,Мелынки
815403,Уборки
815404,Забрама
815411,Туреевка
815413,Голопятовка
815415,Силеевка
815417,Гиринский
815419,Пригожевский
815430,Гостимля
815436,Синицкое
815452,Губченки
815462,Пригарино
815465,Капаи
815467,Селезеньки
815468,Колмыково
815471,Екатеринки
815498,Ижорино
815517,Филонова
815524,Савинкова
815525,Дворы
815528,Галушки
815535,Пиряны
815539,Плещицы
815547,Галеевка
815581,Белки
815597,Хломы
815614,Мамуши
815619,Колодезы
815624,Коркодиново
815641,Костюково
815659,Белицы
815661,Черево
815676,Бокшено
815680,Истоминка
815696,Ковыряевка
815707,Королишки
815710,Хизня
815724,Смольянь
815728,Дядьков
815729,Голахово
815738,Прудново
815744,Котлиха
815756,Косик
815776,Бобровня
815778,Барбачев
815780,Прусаковка
815784,Ввозы
815787,Дворинка
815790,Полипоновка
815792,Петровая
815803,Малиновское
815811,Городятино
815823,Говардова
815824,Миленки
815831,Карадыкино
815833,Бабенк
815834,Крыцыно
815835,Щуплово
815836,Чуносово
815838,Каншено
815839,Бахтинск
815843,Калуженка
815845,Космачи
815852,Карокино
815886,Козелкино
815889,Гуков
815894,Ломанка
815895,Глубочка
815901,Дохновы
815913,Криксино
815914,Глухари
815916,Бобрывец
815924,Обжи
815946,Голубой
815957,Азарьевский
815962,Горянск
815963,Ольховики
815969,Прокопенковский
815979,Пначево
815988,Нелобочь
815989,Волчек
815995,Мишинский
815998,Нигреевский
816004,Ямный
816005,Кременец
816009,Бежань
816027,Кончино
816051,Хлебтовский
816054,Пятовка
816058,Лобановский
816060,Круглинский
816062,Дерюгинский
816064,Дылдыно
816065,Плужин
816083,Хацынь
816086,Чернятин
816091,Засновье
816094,Берестовский
816133,Куфтино
816141,Голынка
816150,Куничев
816152,Соловской
816153,Кирюшкин
816155,Анопочкин
816156,Карнатное
816160,Колодезь
816163,Хвалеевский
816165,Болодце
816171,Щепихино
816173,Гренадеровщина
816187,Малышкин
816209,Аграфенка
816210,Сикерки
816235,Чуриловский
816238,Бутовка
816246,Курчино
816260,Бесова
816263,Дедюевка
816265,Пацкое
816270,Томлинский
816298,Алехная
816304,Олешенка
816307,Злыдино
816320,Таврика
816322,Иванчуков
816332,Фенинка
816334,Лычино
816336,Буцыновка
816345,Солопихино
816353,Обидино
816361,Крыково
816363,Сотники
816376,Кузенев
816388,Хотен
816397,Глоловка
816398,Роженский
816403,Боренков
816404,Мелгора
816409,Карпаевский
816419,Светловка
816420,Драная
816424,Ровенский
816425,Бук
816430,Козельская
816447,Фотеева
816448,Беловщина
816454,Бургова
816461,Пискулинка
816477,Кореньтяево
816479,Ивлева
816481,Горяневский
816482,Хотетова
816489,Камынина
816495,Болоттское
816508,Анникова
816510,Коробетская
816511,Плеханова
816516,Уголек
816529,Дольский
816531,Богословский
816532,Кривчеильинский
816539,Дурова
816545,Косьмово
816550,Холстинка
816551,Красильникова
816573,Скрипова
816574,Долбилова
816575,Литовни
816579,Градуновка
816582,Селеменево
816592,Дрокова
816598,Карий
816600,Алфертищево
816601,Крытог
816604,Башутино
816611,Шарихина
816617,Калетино
816618,Кузеньки
816621,Волохово
816622,Купияново
816624,Дубачино
816631,Инино
816639,Каверзнева
816641,Асеева
816650,Караково
816651,Городняково
816652,Будянский
816656,Глядово
816659,Истья
816660,Мелечево
816676,Подолуйцы
816677,Надеено
816688,Хордово
816692,Коростелки
816698,Домашовка
816708,Серенск
816719,Сбежня
816722,Михалевка
816724,Сбылево
816729,Шмелево
816731,Залесская
816733,Туманино
816735,Дернополье
816736,Первомаский
816738,Гнань
816741,Кнея
816754,Кудаево
816758,Березенки
816772,Изборохощина
816775,Доброносичи
816805,Кожинка
816814,Балышовка
816818,Хоросино
816824,Каркадиново
816840,Чеусовский
816843,Марковск
816846,Бунчика
816869,Мирские
816870,Гошка
816871,Хватово
816872,Иртисово
816875,Гриневский
816878,Горбатки
816889,Кизеевка
816892,Каротовщина
816893,Нешинка
816900,Кащева
816902,Коребново
816904,Костешово
816916,Корвяково
816918,Опышково
816920,Калужкино
816921,Клевеньево
816928,Стровня
816930,Самбулово
816947,Бедрицы
816951,Пищево
816956,Белбородова
816960,Мартовский
816962,Федяшево
816964,Фалово
816965,Калиана
816968,Мощинцы
816971,Бредиклино
816975,Балабаевка
816982,Сафрошенский
817006,Гарцаевка
817010,Хуркачовка
817015,Азоровский
817020,Солдаты
817025,Немерзки
817031,Мичуровка
817041,Шеперево
817055,Нечуи
817068,Касторня
817072,Станково
817085,Гришинки
817089,Нодгляднево
817090,Индова
817092,Хоховка
817099,Котенево
817101,Череуга
817102,Гайтурово
817103,Прохондеевка
817114,Тростниковка
817119,Жилинки
817121,Нашково
817133,Курбарово
817135,Головина
817137,Космыново
817154,Каратьки
817156,Шметовое
817159,Филинка
817162,Миловидка
817164,Почерпихи
817167,Парашенка
817172,Конуры
817173,Ничушки
817174,Колчево
817181,Ширта
817217,Девоцкий
817221,Сенчуры
817232,Милаковка
817233,Завидный
817248,Ахачевка
817257,Есуковский
817259,Бугрянка
817264,Ботвиновка
817267,Щехатихино
817281,Скучаловка
817294,Погорел
817300,Дебрик
817302,Бугаи
817306,Альшань
817307,Перегоричи
817309,Софиевский
817310,Хочутино
817320,Крымки
817334,Берно
817336,Излятино
817343,Холоды
817349,Бразданы
817350,Гольня
817355,Кирилкин
817360,Крышилово
817361,Гуцуевка
817362,Мотсково
817370,Дубачки
817384,Лесновка
817392,Раскосы
817394,Щипонь
817407,Курбатова
817422,Мясное
817432,Коноплевка
817439,Межево
817440,Дараховка
817445,Корь
817447,Мартынки
817450,Роговиковка
817451,Старокурово
817466,Яцкое
817471,Кцинский
817472,Чибири
817474,Беремовец
817488,Барынинский
817498,Тереховое
817502,Шишков
817506,Наталинка
817519,Прожирино
817520,Касиморка
817534,Лабеки
817537,Гаранец
817542,Белдягино
817547,Выдочка
817549,Андреенки
817551,Стененки
817554,Изволево
817558,Могилевский
817561,Дегтярный
817562,Лазино
817563,Мишкинский
817570,Обыденки
817573,Разновилье
817579,Комаревка
817580,Оболенки
817598,Скулово
817606,Якубовка
817609,Троицский
817614,Крапивка
817616,Овсеенков
817620,Андрюшково
817622,Брусня
817626,Санталовский
817627,Почернино
817634,Студенецкий
817640,Хотибино
817645,Бырдинка
817648,Боровковский
817657,Игинка
817661,Каменчуковка
817667,Мызин
817670,Милюгоновский
817683,Чухлово
817690,Гордый
817692,Косарева
817695,Барышовка
817698,Линия
817701,Акромеево
817703,Мотякино
817704,Степанчиково
817710,Курлутовка
817714,Слаговка
817718,Кислинка
817736,Рассылкино
817754,Красилники
817760,Кухарево
817764,Чернушино
817776,Паком
817780,Озеренский
817785,Курлышево
817789,Змеинка
817790,Лосев
817791,Ждадовка
817814,Иолово
817818,Гостеевка
817824,Дертовая
817840,Фалдино
817852,Комаровичи
817853,Коликово
817854,Круторовка
817864,Шитово
817876,Чертовая
817883,Енинское
817888,Лядихово
817900,Стречея
817903,Лозицы
817904,Хлюстинка
817907,Хожайнова
817909,Кудинова
817910,Алексашинский
817920,Курентяево
817933,Клишков
817959,Минаево
817966,Слащево
817969,Хрястлово
817970,Пузиково
817990,Гулевский
818008,Разливное
818018,Бучалы
818037,Чечера
818041,Епихино
818048,Костишово
818055,Савчино
818067,Дорофино
818072,Колотилово
818075,Кривалошка
818076,Булатове
818077,Чемишевский
818087,Луковня
818093,Пыхчево
818094,Гневшево
818099,Неверов
818108,Кувенкино
818137,Махринка
818139,Боярково
818143,Черный
818152,Привальное
818154,Звойка
818157,Боршово
818158,Невежино
818160,Думлово
818165,Иванчиков
818174,Драгунская
818186,Касовка
818200,Зачесловка
818221,Подхватиловка
818225,Рожковский
818226,Галактионовский
818229,Парный
818233,Фойкино
818238,Халевичи
818242,Гаськово
818248,Гунявка
818250,Голенищева
818252,Неживка
818261,Кудиновское
818273,Калетинка
818277,Вердовка
818278,Стафурлово
818282,Снежинка
818283,Строгонов
818284,Богунец
818289,Опека
818301,Ферезево
818310,Околодный
818315,Зубенки
818316,Воздвиженский
818328,Богрово
818332,Громовка
818333,Дедовский
818349,Клово
818354,Кувякино
818359,Гоичухино
818363,Редьково
818372,Миленинский
818374,Полошкова
818378,Аринкино
818385,Левенки
818386,Водотище
818387,Костобобровка
818388,Спицынский
818389,Басихин
818393,Луканичи
818404,Невструево
818407,Гусли
818423,Груздовка
818431,Ажовка
818439,Пузановка
818444,Дубищенский
818450,Резвань
818466,Лошатовка
818468,Должиково
818471,Газуки
818472,Берновичский
818474,Галещина
818475,Тростево
818478,Довжик
818484,Иллиино
818503,Гритской
818506,Бойчицы
818508,Фурмакино
818509,Глагозино
818520,Овсорокской
818531,Бирюлева
818550,Коща
818551,Карайнов
818559,Серая
818561,Бушовка
818566,Комсино
818570,Кожемякино
818580,Князевое
818585,Башкардова
818592,Стародынка
818595,Бородинки
818603,Кузеевка
818604,Чоблоково
818607,Немысино
818609,Рубцы
818610,Блознево
818611,Хозцы
818612,Глупеево
818620,Красноярцево
818624,Чепчик
818625,Сливково
818627,Тайчины
818628,Красильники
818631,Грязна
818634,Закурганье
818635,Ганилово
818636,Забава
818641,Джуровка
818646,Бекино
818659,Космодемьянский
818660,Крупники
818680,Даль
818681,Астаховка
818690,Дубенские
818691,Каимань
818695,Берсенево
818699,Караськово
818703,Головтеево
818715,Беспдка
818718,Донцов
818723,Синин
818727,Заяружье
818733,Дедюхино
818737,Дуброе
818740,Храповка
818744,Асоргино
818745,Астромино
818756,Курнево
818759,Синец
818764,Телеговка
818765,Хрупинка
818770,Вилки
818772,Бугайлово
818777,Липенка
818782,Гамовщина
818785,Реуха
818796,Колубна
818802,Купальня
818814,Стомна
818815,Селенка
818833,Краснознаменец
818834,Профинтерн
818836,Баздрево
818839,Бредихин
818845,Боршня
818851,Канинский
818861,Горкаватый
818868,Дережня
818878,Груздовцы
818879,Свиное
818884,Шеменево
818885,Каружа
818888,Красилов
818891,Калачовка
818892,Крытово
818898,Половецкий
818904,Холдеево
818912,Татины
818928,Какуренка
818929,Андреевск
818950,Жихарево
818952,Коковино
818973,Маточкино
818975,Белоголовичи
818986,Рынский
818988,Гаевой
818990,Батинки
818991,Ильенки
819001,Чемерна
819004,Мельяковка
819008,Кунож
819029,Узлив
819030,Щепилово
819034,Филенево
819051,Лядовка
819052,Полудьяково
819056,Козлянино
819057,Коростылево
819059,Острога
819070,Кащеево
819071,Ипуть
819076,Станок
819077,Рудницкий
819078,Душкин
819091,Будаково
819097,Волконск
819103,Котоланово
819105,Ходыкино
819111,Крещенский
819112,Чупряково
819132,Краснокалиновский
819143,Болтенки
819155,Трубичино
819158,Сухопаровка
819171,Иваньшево
819174,Козьяково
819175,Даровое
819182,Доброходка
819190,Никитовский
819193,Новоеленский
819195,Бирюкой
819218,Кутепово
819220,Потлово
819229,Социализм
819230,Дедцево
819236,Холчевка
819239,Холчи
819240,Кавелино
819243,Промклевец
819250,Астрамьево
819259,Балваньково
819261,Воровского
819266,Машина
819275,Рымаки
819277,Дорохино
819313,Рябовка
819314,Срезнево
819318,Костенково
819322,Трудовик
819324,Козлихин
819326,Анашково
819334,Комола
819347,Караваинки
819349,Красенки
819365,Громыши
819367,Дедоводье
819371,Новолозовой
819377,Чертов
819382,Граб
819384,Разгоново
819403,Симич
819405,Щиглево
819413,Солнце
819414,Молоденово
819424,Слбодка
819431,Глоднеевка
819432,Есино
819433,Летча
819437,Новобрехово
819439,Ветряк
819441,Анкудиново
819447,Кореньково
819456,Конюшково
819460,Заровье
819461,Казащина
819463,Новодубровск
819467,Амелькин
819469,Аленовский
819470,Репье
819471,Пивовка
819475,Судынка
819478,Вьюнище
819479,Зимодровка
819482,Радушино
819489,Войтовка
819491,Шелудьки
819492,Медведьки
819495,Андрынки
819501,Хитрое
819503,Горякино
819505,Гладское
819509,Рассохты
819510,Плуталово
819513,Пукосино
819515,Кожемяки
819520,Нельжичи
819521,Товбозино
819526,Варакинский
819527,Кутеповский
819532,Долгомостьево
819544,Кошкоданово
819549,Каракашево
819556,Шельбутово
819559,Бахреево
819560,Болтаногово
819561,Изварино
819568,Окаемово
819574,Бушнево
819584,Андрееро
819598,Коробкина
819607,Гбень
819618,Ваварка
819624,Бабинец
819633,Новолубошево
819647,Лабодино
819651,Стояньево
819654,Борзуново
819663,Красноказацкий
819671,Балакирово
819673,Иншинский
819700,Конино
819704,Мамонов
819706,Космово
819707,Бохоричи
819716,Железня
819724,Хотеничи
819726,Доманические
819739,Прохоровский
819742,Бица
819744,Медведовское
819748,Молчан
819753,Тщань
819755,Василевичи
819761,Толстовский
819763,Мечта
819764,Чехолки
819771,Боюры
819815,Анановские
819824,Куприяниха
819827,Развилка
819830,Гукалинский
819833,Тростенчик
819834,Василек
819838,Фруктовая
819845,Отводное
819858,Земледелец
819860,Шагаровский
819863,Узлич
819868,Доношово
819870,Аркиншино
819879,Чуприково
819884,Кочетово
819888,Барсучьл
819915,Голопузовка
819917,Будлянка
819919,Ручеек
819920,Горартель
819934,Босарево
819939,Кудеяр
819941,Буковище
819948,Грибки
819952,Зеленин
819955,Бутиново
819965,Лубныш
819998,Дунец
820003,Иньшино
820005,Божениново
820006,Кудашевка
820014,Мелькисарово
820015,Каблучки
820025,Лямзино
820027,Гореносово
820038,Березинка
820058,Дрогачи
820067,Аксеновск
820076,Стеклянное
820077,Будимля
820079,Челюскин
820082,Лешково
820083,Козенки
820085,Горожанский
820089,Пламя
820094,Мукосеевский
820096,Лутицкий
820109,Кочерево
820117,Дичков
820126,Клеменово
820135,Ананово
820142,Качаброро
820145,Котерево
820164,Голойино
820165,Чаново
820180,Калакино
820185,Колшино
820188,Ивайлово
820192,Бороденки
820196,Афонинка
820200,Федчино
820205,Бочкино
820208,Богово
820210,Мосоловский
820212,Асташино
820214,Каланчиновка
820215,Каталовка
820225,Изруска
820234,Коново
820238,Читорейка
820253,Никифоровский
820261,Чередово
820267,Монаенки
820270,Ступинский
820280,Булыгине
820282,Борзецово
820291,Запрудненский
820294,Кобыльница
820301,Четверты
820302,Халуша
820308,Буравцева
820315,Кализна
820317,Шелопаново
820325,Селезенкино
820330,Клютиково
820334,Губина
820374,Коверзнево
820394,Соколики
820400,Крикино
820407,Сутупово
820408,Плехотино
820423,Коротня
820424,Хмытыти
820428,Катуновский
820441,Батыревский
820447,Дубровица
820450,Инициатор
820460,Чечерский
820464,Крыжи
820477,Пасеково
820514,Фединка
820516,Бадаевка
820517,Белозерский
820518,Мартьянково
820522,Золотухи
820543,Хоботовский
820545,Хлюстовка
820547,Подсосенка
820558,Миндюри
820559,Стройново
820621,Любовь
820626,Развалы
820629,Кончанка
820657,Зибаровка
820658,Пронищево
820660,Чебышово
820665,Первовка
820670,Ленская
820685,Тишиново
820711,Раевщино
820739,Иодкино
820768,Игнатьевка
820781,Крутогорка
820789,Коровенка
820793,Киркорово
820798,Медведчино
820801,Крестьянская
820812,Гараватка
820814,Кунитское
820815,Черносы
820825,Сухорожня
820838,Артаково
820855,Дарьинка
820856,Галдым
820865,Дорогомышка
820866,Иста
820877,Кимовский
820878,Клеши
820883,Абинь
820898,Гуроши
820907,Болвановка
820908,Канашкино
820913,Боронино
820922,Хвощево
820934,Кокуренкова
820936,Дробышево
820952,Болотова
820978,Балдуево
820984,Холмика
820992,Буболевка
820995,Косы
820999,Батавино
821006,Гостьино
821007,Буравленки
821008,Гавроилва
821015,Брытики
821023,Бакуши
821027,Холменка
821056,Клоковка
821077,Корьки
821083,Гринев
821088,Бабонино
821089,Чаблоково
821093,Дворково
821100,Комбайн
821101,Бутики
821108,Подкидышево
821124,Клазково
821126,Кордюки
821130,Алферьев
821138,Новолутовиново
821144,Адамовский
821149,Будвино
821151,Андреновской
821153,Боробьево
821190,Совец
821191,Шабровка
821198,Галичка
821200,Гниловая
821207,Хмелинский
821213,Белевка
821238,Малюшкино
821240,Сильники
821241,Шарапкино
821244,Половцово
821253,Куприн
821291,Костриченко
821298,Карлино
821300,Барыковка
821301,Волхоновка
821329,Исленьево
821333,Казинки
821349,Брусяная
821354,Булынки
821358,Короткова
821368,Сабуров
821370,Катушищево
821375,Рыхотка
821376,Богусловская
821377,Зыбовка
821378,Хуторовка
821384,Дороженка
821393,Подмоклое
821394,Курцы
821399,Конаковка
821404,Себино
821407,Гонтюрево
821410,Кавергино
821422,Гренево
821435,Дивилки
821439,Артищево
821449,Дерюженка
821450,Катараево
821456,Черемухов
821459,Ханыково
821468,Бездонная
821470,Петинский
821484,Кубышка
821486,Кроты
821491,Клепатски
821498,Гурьти
821501,Филоновка
821502,Боташовка
821509,Дунайский
821510,Белоглинки
821514,Дрязги
821515,Горсткино
821542,Треугольник
821567,Чарыкова
821574,Корелка
821575,Когли
821576,Глинища
821580,Алешина
821582,Сергиевский
821587,Демиды
821588,Корневской
821589,Кираси
821592,Помново
821594,Кочугурки
821621,Курчевский
821642,Поднаволоки
821644,Перики
821647,Аксень
821653,Стрелево
821659,Лисоградка
821693,Рановка
821728,Дубровщина
821740,Ростовая
821743,Упертовка
821762,Колесня
821763,Завитневка
821766,Межица
821768,Красинцы
821775,Богачевский
821777,Кривень
821786,Богачевка
821797,Зареченский
821806,Банаки
821818,Суздалевка
821844,Кленской
821851,Сатиновка
821853,Федцовка
821861,Черенок
821862,Емановка
821867,Болотовский
821872,Кулижки
821886,Иструбенка
821887,Корзаново
821904,Хотянцево
821918,Бохино
821922,Каучукпромхоз
821937,Гришинка
821960,Андрейчищево
821962,Буландино
821963,Баздырево
821978,Россошенский
821984,Метеневка
821988,Вяжли
821989,Фитингоф
821996,Козелец
822003,Лупишки
822005,Боброники
822008,Анцытерово
822017,Барма
822048,Самочовка
822059,Кучилово
822067,Хомутск
822101,Столовая
822105,Диктатура
822109,Бедняк
822111,Суровцы
822113,Кадушино
822115,Подобреево
822130,Дроничеро
822132,Корчма
822134,Велемья
